id	text
72635	So Mayor Crystalline sent you to check on me? Well, I'm doing as told, even though I don't deserve this punishment.
72647	Talk to Mayor Crystalline
72649	Talk to Jeni Shortfuse in Snowhill
72651	Report to Mayor Crystalline near the clocktower. That's all I have to say to your kind.
72653	So it's all a misunderstanding you say? Don't blame me for not believing your story. The people of Snowhill have been fooled enough by your friend Jeni Shortfuse. Don't pretend you don't know her!
72655	You are both brawlers and you probably trained under that rotten Sampson as well. She's serving out her punishment by putting her fighting skills to good use, ridding Snowy Canyon of ice trolls. I think you should join her.
72665	Sampson Idlefist sent me to Snowhill to sell Sorin some gems, but he never delivered them. I got blamed for it all! Stupid Sampson!<BR><BR>Before we clear our names, we should help the Mayor. She'll forgive us if we <font color='#D9781A'>pummel</font> some <font color='#D9781A'>ice trolls</font>.
72667	Jeni claims she was setup by Sampson Idlefist. Now you and Jeni need to clear your names and restore your good reputation with the Mayor of Snowhill. Perhaps defeating some ice trolls in Snowy Canyon would do the trick.
72668	Impressive! The people in Sacred Grove should be glad Sampson never got his hands on you. <BR><BR>From the looks of it, you're unstoppable! Just the kind of bait Sampson would take.
72676	Lucca De'Flor wants you to meet his chef friend Glerga at the Robgoblin Camp. She taught him to make some strangely great tasting gross foods. Maybe you can learn something from the tiny chef!
72745	We have to prove <font color='#D9781A'>Sampson Idlefist</font> is a fraud so that we can reclaim our brawler pride!<BR><BR>We'll need to <font color='#D9781A'>gain his trust</font> first. Get on his good side by offering to help him and use this recorder to try and capture some evidence!
72747	Jeni is determined to get off of ice troll duty. The only way she knows how, is to prove her innocence by providing the Mayor with proof that Sampson is a fraud. That means you will need to try to gather some proof that Sampson is a bad guy. First you will need to gain his trust though.
72751	Speak to Sampson Idlefist and gain his trust.
72753	Talk to Sampson Idlefist
72757	Please hurry and try to gain Sampson Idlefist's trust. I am tired of being on ice troll duty and we need to clear our good names!
72763	Sampson wants his money back for offering his protection to several people. He doesn't care how you get it, just do it!
72764	You have a recording of Sampson talking about his thieving ways? Excellent!
72767	Talk to Loryn in Snowhill
72769	Talk to Therin in Snowhill
72771	Talk to Murphy in Snowhill
72773	Return to Sampson
72775	I am not giving Sampson any money! He is a worthless excuse for a bodyguard! Now go away!
72777	I hired Sampson to protect some crates of gems that kept getting stolen, but he was useless. I am not paying him anything!
72779	I had a problem with someone putting soap in the hot springs and causing an explosion of bubbles. Sampson was supposed to watch and see who was doing it, but he didn't do anything! I am not giving him any money!
72781	Don't they know who they are messing with? I don't care how you get my money, wreck their stuff, beat them up, whatever it takes! <BR><BR>Make it happen, or I'll make sure you end up on ice troll duty like that pathetic Jeni Shortfuse!
72800	We've got him now!<BR><BR>Take the recording of Sampson to <font color='#D9781A'>Mayor Crystalline</font> in <font color='#D9781A'>Snowhill</font>!<BR><BR>
72802	Jeni's thrilled to learn you have proof of Sampson's wrongdoings. Now you just need to play the recording for Mayor Crystalline in Snowhill.
72803	Sampson was behind all of this? <BR><BR>On behalf of the people of Snowhill, I humbly apologize for the trouble this has caused you.
72810	Hurry and let Mayor Crystalline hear your recording of Sampson. I am sure she will clear our names!
72814	Now is the time to <font color='#D9781A'>confront Sampson</font> and stop him from causing any more trouble. <font color='#D9781A'>Defeat him in combat</font> and return to me when you are victorious.
72816	Mayor Crystalline wants you to rid Sacred Grove of Sampson Idlefist once and for all. Confront him outside of Snowhill and defeat him in battle!
72817	Outstanding job! Sampson will trouble us no more!
72821	Talk to Sampson Idlefist in Sanctuary.
72823	Please find Sampson Idlefist and defeat him in combat. His days of scamming people have to end!
72829	Have you talked to Kiel, Clara, or Smitty about coming to visit yet? They can be found in Snowhill.
72854	NOT LIVE - So Long Sampson!
72855	Sampson has challenged you to a duel in Darvon's Descent. Show him who the real Brawler is!
72856	You defeated Sampson Idlefist? I cannot believe it!
72867	Your heroic actions have helped not just Snowhill, but all of Sacred Grove! <BR><BR>Please let <font color='#D9781A'>Jeni</font> know that she is free to leave, and welcome to return whenever she wishes!
72869	Mayor Crystalline wants you to let Jeni Shortfuse know that Sacred Grove is indebted to you both and that she is now officially free of ice troll duty!
73277	Have you found Smitty yet? He should be in Snowhill.
73474	I'm not sleeping... I'm performing on stage in Snowhill in front of thousands of fans...
73517	Did you deliver that script to Joelle yet? I would appreciate it if you could do it soon. The show must go on as they say!
73609	Please go see if Joelle will audition to take Tyra's place. I hate to do this to Tyra but I just can't deal with her any longer!
73615	You should seek out Mayor Crystalline by the clocktower.
73827	I'm hearing there's a flu epidemic in <font color='#D9781A'>Snowhill!</font>  It always seems to happen around this time of the year.<BR><BR>Speak to <font color='#D9781A'>Nurse Naia</font>, she has some vaccines she'd like you to deliver and administer.
73829	Citizens of Snowhill are due for their flu medicine and you are sent to administer it.
73832	Go to Snowhill and get a list of all the people who need flu medicine from Mayor Crystalline.
73833	As a medic, speak with Mayor Crystalline
73834	The mayor is located in Snowhill, to the North.
73835	Oh good, the medic! Here's a list of Snowhill citizens that are in need of your services. <BR><BR>You'll have to hurry though, once you expose that medicine to the harsh cold in Snowhill, it won't last very long.
73840	Return to Mayor Crystalline
74025	This is a disaster! <BR><BR>Oh, I knew I shouldn't have left the windows open... Now the wind has scattered my papers everywhere! <BR><BR>Please help me <font color='#D9781A'>find</font> all the <font color='#D9781A'>Snowhill Medical Records</font> scattered around town.
74033	The mayor dropped Snowhill's medical records and the wind blew them all over town!
74036	Bring the pages to Mayor Crystalline
74041	Snowhill Records
74063	The chugawugs here have asked me to send aid to their friends and relatives in Bristlewood.<BR><BR>I think we could do wonders for my image if you <font color='#D9781A'>find Docaloc</font> in <font color='#D9781A'>Bristlewood</font> to help him on behalf of Snowhill!
74065	Mayor Crystalline wants you to help some Snowhill chugawug relatives in Briarwood. 
74066	Help from Snowhill? We sure could use some dealing with all the poisonous spiders around here.
74069	Help out the chugawugs in Bristlewood on behalf of Mayor Crystalline.
74175	Big J's
74382	You can find Lucca De'Flor in Snowhill.
74491	Since you seem to be on a lucky streak, let's see what you can do to help around here. I was supposed to check on Trixi earlier but it's been too busy around here.<BR><BR>Why don't you go and see what you can do to help her out?
74493	Speak with Trixi and see what kind of help she needs!
74494	That Therin, always trying to pawn off his work on other people!<BR><BR>He's right, I could use your help.
74499	Speak with Trixi
74500	Head over to Trixi and speak with her.
74592	Go home already!? The dogs are running around all excited, I'm not going to be able to grab them until they're all tired out!<BR><BR>Can you try and round them up so I can take them back? Their names are; Cinnamon, Spice, Sugar, and Pupsicles!
74594	Cinnamon
74604	Help catch Cinnamon
74667	Hand in one copper ore to Therin.
74668	Hand in a copper ore to Therin.
74852	You know, teaching you has been quite profitable. I wonder if Yaren in <font color='#D9781A'>Snowhill</font> has been doing as well as me... HA!<BR><BR>That gives me an idea...<BR><BR>Go <font color='#D9781A'>find Yaren's student</font> and see how he's doing.<font size='12'> Who knows, I just might want to trade</font>...
74854	Fizzlesticks is interested in how Yaren's student is doing. Go to Snowhill and talk to him.
74860	Morgulg accidentally froze Yaren in ice. Head to Snowhill and use the Flame Orb to free him.
74861	Thanks stranger.<BR><BR>I'm not mad at Morgulg. It was an honest mistake, and I'm sure I would have unfrozen eventually.
74865	Talk to Morgulg in Snowhill
74889	Morgulg still has some learning to do. I'm sending him to <font color='#D9781A'>Merry Vale</font> to speak with <font color='#D9781A'>Talespinner Yvelle</font>. She can teach him a lot about wizard history.<BR><BR>You should go too, [*player*]. All wizards should know about the <font color='#D9781A'>Spellstruck Halls</font>.
74913	Cronyn
74917	<font color='#D9781A'>Morgulg</font> has not come back yet from his history lesson and I am starting to worry. Can you go and find him?<BR><BR>He was planning on taking the <font color='#D9781A'>Snowhill warpstone</font>.
74924	Look for Morgulg near the Snowhill Warpstone
74926	Take that scroll to Flitter in Sanctuary. She is the best postman around and will make sure it gets to Morgulg.
74937	You seem to be improving fast as a wizard. I think it's time for you to make your first wand. I'd love to help, but I have my hands full with Morgulg.<BR><BR>Lucky for you, <font color='#D9781A'>Osgood</font> in <font color='#D9781A'>Sanctuary</font> can make a great wand too.
